text,label
"Уәзірлер мұның мәнісін сұрап деп еді: — Хан алдында айтамын, — деп Жаман айтпайды.",1
"Уәзірлер келген соң, хан әкелген адамға қарап: — Әкелген адамдарың жарайды.",1
"Әзірше аспазшыға апарыңдар, көже мен нан берсін, сыйласын.",1
"Ертең ортаға алып, тамаша етеміз, — деп, Жаманды ас үйге жібертеді.",1
"— Бірақ, — дейді хан, — құстың жаманы мен шөптің жаманын таба алмаған екенсіңдер.",1
"Құстың жаманы — қырғауыл, шөптің жаманы шеңгел еді.",1
"Осыны біле тұра, бұларды әкелулеріңнің не жөні бар еді?",1
"— деп, хан уәзірлерге ашулана бастайды.",1
Сонда уәзірлер: — Тақсыр!,1
Айтқаныңыз дұрыс!,1
"Біз, шөп жаманы деп — шеңгелді, құс жаманы деп — қырғауылды алып едік.",1
"Бірақ жолшыбай әлгі жаман: «Шөптің жаманы — қарақоға, құстың жаманы — сауысқан», — деп, бізге оларды тастатып, қарақоға мен сауысқанды алдырды, — деп, жауап береді.",1
"Хан сәл тоқтап: — Е, Жаманның не білгені бар екен?",1
"Шөптің жаманы — қарақоға, құстың жаманы — сауысқан екенін қайдан біледі?",1
Алып келіңдер!,1
"Сұрайық, — деп, бұйрады.",1
Жаманды ханға алып келеді.,1
"Хан Жаманның бетіне қарап: Мен құстың жаманы — қырғауыл, шөптің жаманы — шеңгел деп ойлаушы едім, сен оларды уәзірлерге тастатыпсың.",1
"Сен шөптің жаманы — қарақоға, құстың жаманы — сауысқан екенін қайдан білдің?",1
— дейді.,1
— Тақсыр хан!,1
"Елу жасқа келіп жаман болған жоқпын, жасымнан-ақ жаман едім.",1
"Өмірім отын, су тасумен кісі есігінде құлшылықта өтті.",1
"Сол уақытта шеңгелді әкеліп отқа жақсам, кешке жаққан отым ертеңіне дейін, сексеуілдің шоғындай жайнап жататын еді.",1
